,OBJECTID,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,MONTH
305391,305392,NOON,2002,2002-07-19,200,2101.0,1,Lightning,2452484.5,210.0,2005.0,0.1,A,66.0594,-158.4493,1,BLM,AK,,,,7
305392,305393,HOUR,2002,2002-07-19,200,2106.0,1,Lightning,2452479.5,205.0,2035.0,143.0,D,66.1494,-158.2527,4,FWS,AK,,,,7
305393,305394,EKIEK CR 2,2002,2002-07-19,200,2118.0,1,Lightning,2452484.5,210.0,2010.0,148.0,D,66.3266,-158.6508,4,FWS,AK,,,,7
305394,305395,RABBIT RIV,2002,2002-07-19,200,2130.0,1,Lightning,2452484.5,210.0,2025.0,20.0,C,66.6828,-157.9361,4,FWS,AK,,,,7
305395,305396,JIM RIVER,2002,2002-07-19,200,2142.0,1,Lightning,2452536.5,262.0,1600.0,23909.0,G,66.7562,-151.2493,4,FWS,AK,,,,7
305396,305397,IKAGOAK,2002,2002-07-19,200,2150.0,1,Lightning,2452484.5,210.0,2040.0,10.0,C,66.7827,-159.4194,4,FWS,AK,,,,7
305397,305398,GARAYAH RI,2002,2002-07-20,201,1203.0,1,Lightning,2452475.5,201.0,1241.0,1.5,B,61.6327,-155.3523,1,BLM,AK,,,,7
305398,305399,GOBLET CK,2002,2002-07-20,201,1206.0,1,Lightning,2452557.5,283.0,1000.0,3891.0,F,62.9084,-160.498,9,TRIBAL,AK,,,,7
305399,305400,ALATNA HIL,2002,2002-07-20,201,1652.0,1,Lightning,2452509.5,235.0,1210.0,110.0,D,66.8906,-153.3533,1,BLM,AK,,,,7
305400,305401,STEALTH,2002,2002-07-20,201,1700.0,1,Lightning,2452476.5,202.0,1900.0,0.8,B,65.9274,-144.4258,9,TRIBAL,AK,,,,7
305401,305402,HOGATZA,2002,2002-07-20,201,1847.0,1,Lightning,2452509.5,235.0,1225.0,241.0,D,66.8401,-153.9741,7,STATE,AK,,,,7
305402,305403,THOMPSON C,2002,2002-07-20,201,1859.0,1,Lightning,2452501.5,227.0,1325.0,115.0,D,63.216,-160.0858,1,BLM,AK,,,,7
305403,305404,GOLDBUG,2002,2002-07-21,202,1216.0,1,Lightning,2452499.5,225.0,1000.0,186.0,D,67.3635,-148.636,7,STATE,AK,,,,7
305404,305405,4 MILE,2002,2002-07-21,202,1537.0,1,Lightning,2452488.5,214.0,930.0,15.0,C,66.9569,-146.5604,4,FWS,AK,,,,7
305405,305406,LONG CREEK,2002,2002-07-21,202,1612.0,1,Lightning,2452557.5,283.0,1000.0,74931.0,G,64.2636,-155.5713,7,STATE,AK,,,,7
305406,305407,VENETIE 1,2002,2002-07-21,202,1745.0,1,Lightning,2452480.5,206.0,1215.0,10.0,C,67.0663,-146.586,9,TRIBAL,AK,,,,7
305407,305408,DEATH VALL,2002,2002-07-22,203,1108.0,1,Lightning,2452512.5,238.0,1410.0,2163.0,F,67.1818,-151.6719,7,STATE,AK,,,,7
305408,305409,VENETIE 2,2002,2002-07-22,203,1326.0,1,Lightning,2452477.5,203.0,2200.0,0.3,B,66.983,-146.336,9,TRIBAL,AK,,,,7
305409,305410,NINE MILE,2002,2002-07-22,203,1605.0,1,Lightning,2452478.5,204.0,2100.0,1.8,B,66.8497,-144.036,9,TRIBAL,AK,,,,7
305410,305411,KOCACHO 2,2002,2002-07-23,204,1009.0,1,Lightning,2452549.5,275.0,800.0,25186.0,G,67.3674,-146.1652,9,TRIBAL,AK,,,,7
305411,305412,BIG ROCK,2002,2002-07-23,204,1054.0,1,Lightning,2452514.5,240.0,1504.0,6248.0,G,67.7036,-146.1516,4,FWS,AK,,,,7
305412,305413,KATLITNA,2002,2002-07-31,212,1538.0,1,Lightning,2452513.5,239.0,1205.0,5.0,B,62.566,-155.2356,1,BLM,AK,,,,7
305413,305414,STRINGO,2002,2002-07-31,212,1635.0,1,Lightning,2452541.5,267.0,1300.0,8577.0,G,67.7649,-147.7183,7,STATE,AK,,,,7
305415,305416,LYNX CREEK,2002,2002-08-02,214,1203.0,1,Lightning,2452550.5,276.0,800.0,7870.0,G,63.91,-152.8762,1,BLM,AK,,,,8
305416,305417,KETCHEM,2002,2002-08-03,215,1730.0,1,Lightning,2452500.5,226.0,1306.0,5255.0,G,65.5263,-144.5911,7,STATE,AK,,,,8
305418,305419,YANERT,2002,2002-08-06,218,900.0,1,Lightning,2452493.5,219.0,1000.0,0.1,A,63.6657,-148.8679,3,NPS,AK,,,,8
305419,305420,DISCOVERY,2002,2002-08-06,218,1355.0,1,Lightning,2452497.5,223.0,1550.0,2.0,B,66.1238,-145.2162,4,FWS,AK,,,,8
305421,305422,TYONEK VFD,2002,2002-08-09,221,1559.0,1,Lightning,2452495.5,221.0,1620.0,0.1,A,61.0994,-151.1856,9,TRIBAL,AK,,,,8
305423,305424,LOST 20,2002,2002-08-19,231,1640.0,1,Lightning,2452528.5,254.0,1000.0,15176.0,G,63.5161,-153.9357,1,BLM,AK,,,,8
305428,305429,UYON,2003,2003-01-03,3,1555.0,1,Lightning,2452642.5,3.0,1555.0,432.7,E,67.9827,-160.1863,3,NPS,AK,,,,1
305448,305449,DRY CREEK,2003,2003-05-29,149,1358.0,1,Lightning,2452788.5,149.0,2200.0,0.5,B,64.5848,-150.2327,7,STATE,AK,,,,5
305452,305453,ANDREAFSKY,2003,2003-05-31,151,1926.0,1,Lightning,2452791.5,152.0,1120.0,8.0,B,62.1451,-163.4116,9,TRIBAL,AK,,,,5
305453,305454,ARCHUEL 1,2003,2003-05-31,151,2115.0,1,Lightning,2452791.5,152.0,1840.0,0.2,A,62.1403,-163.7454,9,TRIBAL,AK,,,,5
305454,305455,ARCHUEL 2,2003,2003-05-31,151,2115.0,1,Lightning,2452791.5,152.0,1840.0,0.2,A,62.2617,-163.4535,4,FWS,AK,,,,5
305458,305459,ATMAUTLUAK,2003,2003-06-12,163,1950.0,1,Lightning,2452803.5,164.0,1.0,1.0,B,60.8826,-162.1356,9,TRIBAL,AK,,,,6
305459,305460,LEFT BANK,2003,2003-06-13,164,1550.0,1,Lightning,2452809.5,170.0,2000.0,460.0,E,63.1327,-154.5023,9,TRIBAL,AK,,,,6
305461,305462,KIPNUK,2003,2003-06-13,164,1947.0,1,Lightning,2452804.5,165.0,40.0,80.0,C,60.1159,-163.5856,4,FWS,AK,,,,6
305462,305463,SAND CREEK,2003,2003-06-14,165,1421.0,1,Lightning,2452870.5,231.0,1645.0,49786.0,G,64.2663,-145.1857,7,STATE,AK,,,,6
305464,305465,ALBERT CK,2003,2003-06-17,168,1150.0,1,Lightning,2452835.5,196.0,1200.0,1547.3,F,65.5855,-144.725,7,STATE,AK,,,,6
305465,305466,ERICKSON C,2003,2003-06-17,168,1640.0,1,Lightning,2452873.5,234.0,1800.0,117929.7,G,65.6671,-148.992,7,STATE,AK,,,,6
305466,305467,SCAUP LAKE,2003,2003-06-17,168,1905.0,1,Lightning,2452808.5,169.0,1300.0,4.0,B,66.4149,-146.0943,9,TRIBAL,AK,,,,6
305467,305468,MAUNELUK,2003,2003-06-17,168,2010.0,1,Lightning,2452809.5,170.0,1300.0,3.0,B,66.8803,-156.3394,7,STATE,AK,,,,6
305468,305469,TAG 3,2003,2003-06-18,169,1235.0,1,Lightning,2452810.5,171.0,1927.0,5.0,B,65.8644,-159.0927,1,BLM,AK,,,,6
305469,305470,TAG RIVER,2003,2003-06-18,169,1235.0,1,Lightning,2452810.5,171.0,1925.0,5.0,B,65.8663,-159.0721,1,BLM,AK,,,,6
305470,305471,SHAKTOOLIK,2003,2003-06-18,169,1445.0,1,Lightning,2452808.5,169.0,2300.0,1.0,B,64.3399,-160.7792,1,BLM,AK,,,,6
305471,305472,BAROMETER,2003,2003-06-18,169,1835.0,1,Lightning,2452809.5,170.0,130.0,2.5,B,61.766,-157.3857,1,BLM,AK,,,,6
305472,305473,ANDREAFSKY,2003,2003-06-18,169,2016.0,1,Lightning,2452808.5,169.0,2340.0,7.0,B,62.1501,-163.0127,9,TRIBAL,AK,,,,6
305473,305474,PAH RIVER1,2003,2003-06-19,170,1500.0,1,Lightning,2452809.5,170.0,1500.0,10.0,C,66.6608,-156.0346,7,STATE,AK,,,,6
305474,305475,PAH RIVER2,2003,2003-06-19,170,1505.0,1,Lightning,2452809.5,170.0,1505.0,30.0,C,66.6328,-155.9793,7,STATE,AK,,,,6
305475,305476,COSNARIVER,2003,2003-06-22,173,1443.0,1,Lightning,2452838.5,199.0,1445.0,10.0,C,64.71,-151.4938,7,STATE,AK,,,,6
305476,305477,OCTOPUS LA,2003,2003-06-22,173,1616.0,1,Lightning,2452815.5,176.0,1800.0,611.5,E,65.9661,-156.4693,4,FWS,AK,,,,6
305477,305478,BIG MUD,2003,2003-06-22,173,1834.0,1,Lightning,2452898.5,259.0,900.0,39186.1,G,64.7942,-152.6922,1,BLM,AK,,,,6
305478,305479,TETLIN R,2003,2003-06-23,174,1537.0,1,Lightning,2452814.5,175.0,1.0,5.0,B,63.233,-142.9689,9,TRIBAL,AK,,,,6
305479,305480,EAST ANDRE,2003,2003-06-23,174,1750.0,1,Lightning,2452814.5,175.0,715.0,3.5,B,63.0159,-161.6524,4,FWS,AK,,,,6
305480,305481,NANIRATKOH,2003,2003-06-23,174,1755.0,1,Lightning,2452815.5,176.0,1500.0,67.3,C,67.2278,-157.0117,7,STATE,AK,,,,6
305481,305482,SCOW MTN,2003,2003-06-23,174,1905.0,1,Lightning,2452838.5,199.0,1530.0,5.0,B,64.5291,-155.3916,9,TRIBAL,AK,,,,6
305482,305483,OKOKLIK LK,2003,2003-06-24,175,1357.0,1,Lightning,2452827.5,188.0,1605.0,1458.3,F,67.98,-159.2238,3,NPS,AK,,,,6
305483,305484,BONANZA CR,2003,2003-06-24,175,1405.0,1,Lightning,2452841.5,202.0,1500.0,50.0,C,66.7079,-150.5193,1,BLM,AK,,,,6
305484,305485,EAST TWIN,2003,2003-06-24,175,1519.0,1,Lightning,2452817.5,178.0,2200.0,4.3,B,64.3995,-150.5024,7,STATE,AK,,,,6
305485,305486,DISHNA RIV,2003,2003-06-24,175,1652.0,1,Lightning,2452815.5,176.0,2156.0,3.5,B,63.5244,-157.4627,4,FWS,AK,,,,6
305486,305487,40 MILE SL,2003,2003-06-24,175,1700.0,1,Lightning,2452816.5,177.0,2100.0,20.0,C,65.8106,-154.9276,4,FWS,AK,,,,6
305487,305488,KOCACHO,2003,2003-06-24,175,1920.0,1,Lightning,2452815.5,176.0,800.0,0.1,A,67.2163,-146.3527,9,TRIBAL,AK,,,,6
305488,305489,NUNTRAGUT,2003,2003-06-25,176,1213.0,1,Lightning,2452816.5,177.0,2200.0,3.0,B,66.7069,-145.441,9,TRIBAL,AK,,,,6
305489,305490,ELARONILUK,2003,2003-06-25,176,1620.0,1,Lightning,2452815.5,176.0,2010.0,0.1,A,67.0124,-159.7836,3,NPS,AK,,,,6
305490,305491,KILIOVILIK,2003,2003-06-25,176,1700.0,1,Lightning,2452818.5,179.0,1715.0,5.0,B,66.6328,-157.1694,1,BLM,AK,,,,6
305491,305492,BULL CREEK,2003,2003-06-25,176,1701.0,1,Lightning,2452828.5,189.0,1355.0,65.8,C,65.8354,-147.5211,1,BLM,AK,,,,6
305492,305493,SURPRISE C,2003,2003-06-25,176,1710.0,1,Lightning,2452827.5,188.0,1537.0,550.1,E,68.9013,-162.3864,1,BLM,AK,,,,6
305493,305494,AKLUMAYUAK,2003,2003-06-26,177,642.0,1,Lightning,2452827.5,188.0,1625.0,410.7,E,67.8816,-159.289,3,NPS,AK,,,,6
305494,305495,FLESHLANAN,2003,2003-06-26,177,1625.0,1,Lightning,2452841.5,202.0,1535.0,15.0,C,65.5339,-151.5014,1,BLM,AK,,,,6
305495,305496,GISHNA,2003,2003-06-26,177,1643.0,1,Lightning,2452841.5,202.0,1530.0,50.0,C,65.5873,-151.3387,1,BLM,AK,,,,6
305496,305497,BEAVER CRK,2003,2003-06-26,177,1904.0,1,Lightning,2452816.5,177.0,2300.0,0.1,A,64.753,-156.758,9,TRIBAL,AK,,,,6
305497,305498,WINTER,2003,2003-06-27,178,1549.0,1,Lightning,2452817.5,178.0,1930.0,0.1,A,63.2161,-154.2356,1,BLM,AK,,,,6
305498,305499,LAKE KANGI,2003,2003-06-27,178,1840.0,1,Lightning,2452817.5,178.0,1840.0,5.0,B,67.9744,-159.1337,3,NPS,AK,,,,6
305499,305500,KANTISHNA,2003,2003-06-28,179,1728.0,1,Lightning,2452818.5,179.0,2300.0,0.5,B,64.4223,-150.4366,7,STATE,AK,,,,6
305500,305501,PASS CREEK,2003,2003-06-29,180,1314.0,1,Lightning,2452849.5,210.0,1450.0,3646.0,F,67.797,-142.2935,4,FWS,AK,,,,6
305501,305502,CORNUCOPIA,2003,2003-06-29,180,1320.0,1,Lightning,2452898.5,259.0,1800.0,52916.7,G,67.133,-145.9194,9,TRIBAL,AK,,,,6
305502,305503,MARTEN CK,2003,2003-06-29,180,1552.0,1,Lightning,2452820.5,181.0,1800.0,2.2,B,66.983,-145.9693,9,TRIBAL,AK,,,,6
305504,305505,BUCKSKINCK,2003,2003-06-30,181,1656.0,1,Lightning,2452828.5,189.0,1803.0,3.0,B,64.2019,-141.8584,7,STATE,AK,,,,6
305505,305506,MARDOW CK,2003,2003-07-01,182,1923.0,1,Lightning,2452828.5,189.0,1602.0,337.0,E,65.5711,-142.5638,1,BLM,AK,,,,7
305506,305507,MEDICINELK,2003,2003-07-05,186,1730.0,1,Lightning,2452826.5,187.0,1600.0,0.3,B,65.513,-144.533,2,BIA,AK,,,,7
305515,305516,FISH LAKE,2003,2003-07-29,210,1515.0,1,Lightning,2452942.5,303.0,900.0,109.0,D,62.7997,-141.8522,4,FWS,AK,,,,7
305518,305519,GRAND CAN,2003,2003-08-12,224,800.0,1,Lightning,2452863.5,224.0,800.0,114.7,D,67.9138,-160.7329,1,BLM,AK,,,,8
305537,305538,25 MILE,2004,2004-05-31,152,1734.0,1,Lightning,2453162.5,158.0,1622.0,0.1,A,65.8158,-154.6279,4,FWS,AK,,,,5
305538,305539,NEKAKTE CR,2004,2004-05-31,152,1735.0,1,Lightning,2453157.5,153.0,1700.0,56.0,C,67.3494,-158.4695,3,NPS,AK,,,,5
305539,305540,KOSKATANTN,2004,2004-05-31,152,1805.0,1,Lightning,2453162.5,158.0,1640.0,1.0,B,66.2661,-154.886,1,BLM,AK,,,,5
305540,305541,PAH RIVER,2004,2004-05-31,152,1820.0,1,Lightning,2453162.5,158.0,1705.0,3.0,B,66.4828,-155.1193,1,BLM,AK,,,,5
305541,305542,NORUTAK HI,2004,2004-05-31,152,1821.0,1,Lightning,2453162.5,158.0,1515.0,40.0,C,66.6667,-154.5907,3,NPS,AK,,,,5
305542,305543,BATZA R,2004,2004-05-31,152,1835.0,1,Lightning,2453162.5,158.0,1630.0,10.0,C,65.9661,-154.5693,1,BLM,AK,,,,5
305544,305545,MAUNELUK R,2004,2004-05-31,152,1847.0,1,Lightning,2453197.5,193.0,1845.0,224.6,D,67.0995,-155.6861,7,STATE,AK,,,,5
305545,305546,KERCHURAK,2004,2004-05-31,152,2000.0,1,Lightning,2453157.5,153.0,1900.0,1.0,B,66.7828,-157.8027,1,BLM,AK,,,,5
305546,305547,BABANTALTL,2004,2004-05-31,152,2025.0,1,Lightning,2453162.5,158.0,1652.0,15.0,C,66.3328,-155.286,1,BLM,AK,,,,5
305547,305548,RABBIT RV,2004,2004-05-31,152,2040.0,1,Lightning,2453159.5,155.0,2040.0,7.0,B,66.6161,-157.686,1,BLM,AK,,,,5
305548,305549,HOT SPRING,2004,2004-06-01,153,1358.0,1,Lightning,2453160.5,156.0,1722.0,2.0,B,65.4528,-153.1287,7,STATE,AK,,,,6
305549,305550,LMELOZITNA,2004,2004-06-01,153,1407.0,1,Lightning,2453160.5,156.0,1431.0,10.0,C,65.9081,-141.8758,1,BLM,AK,,,,6
305551,305552,HENDERSON,2004,2004-06-02,154,1932.0,1,Lightning,2453162.5,158.0,1842.0,5.0,B,66.3762,-148.8118,4,FWS,AK,,,,6
305553,305554,GREEN CR,2004,2004-06-04,156,1715.0,1,Lightning,2453162.5,158.0,1556.0,35.0,C,65.3681,-153.3725,7,STATE,AK,,,,6
305555,305556,SOUTH FORK,2004,2004-06-07,159,919.0,1,Lightning,2453164.5,160.0,1800.0,26.5,C,66.8456,-151.4452,4,FWS,AK,,,,6
305556,305557,MASTODON D,2004,2004-06-07,159,1454.0,1,Lightning,2453167.5,163.0,1720.0,0.5,B,65.3963,-145.4366,7,STATE,AK,,,,6
305557,305558,DUGAN HILL,2004,2004-06-07,159,1542.0,1,Lightning,2453178.5,174.0,1545.0,357.0,E,65.0323,-149.8155,7,STATE,AK,,,,6
305558,305559,WOLF CREEK,2004,2004-06-07,159,1549.0,1,Lightning,2453297.5,293.0,1200.0,214868.7,G,65.2782,-145.0594,1,BLM,AK,,,,6
305559,305560,PASTOLIK R,2004,2004-06-07,159,1655.0,1,Lightning,2453164.5,160.0,100.0,17.0,C,62.9159,-163.1191,4,FWS,AK,,,,6
305560,305561,ANDREAFSKY,2004,2004-06-07,159,1830.0,1,Lightning,2453164.5,160.0,1400.0,3.6,B,62.7326,-162.9858,4,FWS,AK,,,,6
305562,305563,CACHE,2004,2004-06-09,161,1522.0,1,Lightning,2453179.5,175.0,1910.0,4864.0,F,65.6291,-145.0733,7,STATE,AK,,,,6
305564,305565,JOHN R CRE,2004,2004-06-09,161,1714.0,1,Lightning,2453169.5,165.0,1946.0,1.0,B,67.0718,-150.598,1,BLM,AK,,,,6
305565,305566,E  HENSHAW,2004,2004-06-09,161,1925.0,1,Lightning,2453169.5,165.0,1900.0,5.0,B,67.0012,-152.4063,7,STATE,AK,,,,6
305566,305567,HOGATZA RI,2004,2004-06-10,162,1716.0,1,Lightning,2453174.5,170.0,1802.0,15.0,C,66.7284,-154.2224,7,STATE,AK,,,,6
305567,305568,BIG CREEK,2004,2004-06-10,162,1859.0,1,Lightning,2453169.5,165.0,1740.0,60.0,C,65.24,-154.7262,7,STATE,AK,,,,6
305568,305569,DULBI SLOU,2004,2004-06-10,162,2106.0,1,Lightning,2453185.5,181.0,1520.0,10.0,C,65.4494,-156.0359,4,FWS,AK,,,,6
305569,305570,KALUKTAVIK,2004,2004-06-11,163,1154.0,1,Lightning,2453167.5,163.0,1154.0,2.0,B,67.9955,-160.934,3,NPS,AK,,,,6
305570,305571,POKTOVIK C,2004,2004-06-11,163,1835.0,1,Lightning,2453193.5,189.0,1910.0,307.6,E,68.0133,-161.2274,3,NPS,AK,,,,6
305572,305573,KILIOVILIK,2004,2004-06-11,163,2010.0,1,Lightning,2453172.5,168.0,1740.0,77.3,C,66.5661,-157.5194,1,BLM,AK,,,,6
305573,305574,SQUIRREL R,2004,2004-06-11,163,2013.0,1,Lightning,2453168.5,164.0,1200.0,7.2,B,67.1494,-160.8362,1,BLM,AK,,,,6
305574,305575,AGNES CR,2004,2004-06-11,163,2032.0,1,Lightning,2453167.5,163.0,2300.0,6.5,B,67.1828,-157.5028,1,BLM,AK,,,,6
305575,305576,HUSLIA RIV,2004,2004-06-11,163,2111.0,1,Lightning,2453172.5,168.0,1620.0,10.0,C,65.9161,-157.1526,4,FWS,AK,,,,6
305577,305578,BILLY HAWK,2004,2004-06-12,164,1433.0,1,Lightning,2453169.5,165.0,1200.0,129.8,D,66.0597,-156.5787,4,FWS,AK,,,,6
305578,305579,E FORK AND,2004,2004-06-12,164,1758.0,1,Lightning,2453169.5,165.0,700.0,4.4,B,62.9993,-161.6858,4,FWS,AK,,,,6
305579,305580,HILL 208,2004,2004-06-12,164,1831.0,1,Lightning,2453170.5,166.0,1630.0,10.0,C,61.3992,-162.519,4,FWS,AK,,,,6
305580,305581,WHEELER CR,2004,2004-06-12,164,1930.0,1,Lightning,2453172.5,168.0,1700.0,25.0,C,66.4061,-156.7616,4,FWS,AK,,,,6
305581,305582,KWIK RIVER,2004,2004-06-12,164,2033.0,1,Lightning,2453169.5,165.0,1200.0,4.5,B,64.8604,-161.764,9,TRIBAL,AK,,,,6
305582,305583,CONTINENTA,2004,2004-06-12,164,2230.0,1,Lightning,2453172.5,168.0,1625.0,0.5,B,66.0525,-157.8554,4,FWS,AK,,,,6
305583,305584,NORTH DAG,2004,2004-06-12,164,2316.0,1,Lightning,2453300.5,296.0,809.0,419884.0,G,65.7467,-152.2315,1,BLM,AK,,,,6
305584,305585,SLOKHENJIK,2004,2004-06-12,164,2347.0,1,Lightning,2453176.5,172.0,1824.0,1407.0,F,65.835,-152.6176,1,BLM,AK,,,,6
305585,305586,BOUNDARY,2004,2004-06-13,165,1345.0,1,Lightning,2453278.5,274.0,1630.0,537627.0,G,65.2663,-146.8858,7,STATE,AK,,,,6
305586,305587,PARGON RV,2004,2004-06-13,165,1500.0,1,Lightning,2453169.5,165.0,2300.0,25.0,C,64.9493,-163.0193,1,BLM,AK,,,,6
305587,305588,ETCHEPUK R,2004,2004-06-13,165,1640.0,1,Lightning,2453170.5,166.0,1200.0,6.0,B,64.9326,-163.0526,1,BLM,AK,,,,6
305588,305589,KOKHILA HI,2004,2004-06-13,165,1830.0,1,Lightning,2453189.5,185.0,1629.0,7.0,B,66.3661,-154.9527,1,BLM,AK,,,,6
305589,305590,BONANZA CR,2004,2004-06-13,165,1830.0,1,Lightning,2453174.5,170.0,1832.0,2.0,B,66.7215,-151.0102,1,BLM,AK,,,,6
305590,305591,KILULIKPUK,2004,2004-06-13,165,1900.0,1,Lightning,2453170.5,166.0,1000.0,60.0,C,65.711,-161.0835,7,STATE,AK,,,,6
305591,305592,SCAUP LAKE,2004,2004-06-13,165,1940.0,1,Lightning,2453171.5,167.0,1200.0,2.0,B,66.3677,-146.1912,9,TRIBAL,AK,,,,6
305592,305593,CHANCE CR,2004,2004-06-13,165,2017.0,1,Lightning,2453170.5,166.0,1356.0,17.0,C,65.371,-161.7438,7,STATE,AK,,,,6
305593,305594,ULUKLUK CR,2004,2004-06-13,165,2240.0,1,Lightning,2453172.5,168.0,1807.0,10.0,C,65.8994,-159.7838,1,BLM,AK,,,,6
305594,305595,NATUK CR,2004,2004-06-14,166,1120.0,1,Lightning,2453171.5,167.0,1200.0,9.9,B,66.9661,-160.0195,4,FWS,AK,,,,6
305595,305596,CROOKED CR,2004,2004-06-14,166,1318.0,1,Lightning,2453179.5,175.0,1804.0,234.0,D,65.6112,-151.8804,1,BLM,AK,,,,6
305596,305597,SISIAK CRE,2004,2004-06-14,166,1350.0,1,Lightning,2453193.5,189.0,1915.0,332.9,E,67.8994,-160.6029,3,NPS,AK,,,,6
305597,305598,LITTLEBLAC,2004,2004-06-14,166,1357.0,1,Lightning,2453297.5,293.0,1150.0,30.0,C,65.8163,-143.0191,1,BLM,AK,,,,6
305598,305599,HOGATZA RI,2004,2004-06-14,166,1416.0,1,Lightning,2453189.5,185.0,1629.0,0.3,B,66.4161,-155.1527,1,BLM,AK,,,,6
305599,305600,ELI RV 1,2004,2004-06-14,166,1425.0,1,Lightning,2453176.5,172.0,1443.0,102.4,D,67.6924,-162.501,3,NPS,AK,,,,6
305601,305602,HOZATKA L,2004,2004-06-14,166,1553.0,1,Lightning,2453170.5,166.0,2100.0,2.0,B,65.2274,-156.7464,4,FWS,AK,,,,6
305602,305603,SAGAVANIRK,2004,2004-06-14,166,1600.0,1,Lightning,2453173.5,169.0,1530.0,45.0,C,68.5346,-149.0461,1,BLM,AK,,,,6
305603,305604,CIRCLE,2004,2004-06-14,166,1623.0,1,Lightning,2453172.5,168.0,2025.0,4.0,B,65.7897,-143.9172,1,BLM,AK,,,,6
305604,305605,TAKSLESLUK,2004,2004-06-14,166,1638.0,1,Lightning,2453174.5,170.0,1015.0,15.0,C,61.1659,-163.0523,4,FWS,AK,,,,6
305605,305606,KUPARUK RI,2004,2004-06-14,166,1714.0,1,Lightning,2453180.5,176.0,1730.0,5.0,B,68.9113,-149.5562,7,STATE,AK,,,,6
305606,305607,MIDBIRCH C,2004,2004-06-14,166,1736.0,1,Lightning,2453297.5,293.0,1200.0,30294.0,G,65.9997,-144.3692,9,TRIBAL,AK,,,,6
305607,305608,BIG LAKE,2004,2004-06-14,166,1739.0,1,Lightning,2453171.5,167.0,1800.0,0.4,B,66.3996,-147.5526,4,FWS,AK,,,,6
305608,305609,FISHSLOUGH,2004,2004-06-14,166,1843.0,1,Lightning,2453171.5,167.0,1300.0,0.5,B,66.2829,-147.3143,9,TRIBAL,AK,,,,6
305609,305610,TSUKON,2004,2004-06-14,166,1926.0,1,Lightning,2453174.5,170.0,2000.0,5.0,B,66.883,-145.9193,9,TRIBAL,AK,,,,6
305610,305611,KOKACHO,2004,2004-06-14,166,1927.0,1,Lightning,2453174.5,170.0,2000.0,10.0,C,66.883,-145.9693,9,TRIBAL,AK,,,,6
305611,305612,FISH CREEK,2004,2004-06-14,166,1927.0,1,Lightning,2453171.5,167.0,900.0,2.5,B,66.5809,-151.4599,4,FWS,AK,,,,6
305612,305613,TACLODAHTE,2004,2004-06-14,166,1945.0,1,Lightning,2453174.5,170.0,1845.0,1.0,B,66.3801,-151.5827,4,FWS,AK,,,,6
305613,305614,PREACHER CREEK,2004,2004-06-14,166,1955.0,1,Lightning,2453297.5,293.0,1200.0,243254.0,G,65.983,-145.0525,4,FWS,AK,,,,6
305614,305615,HILLBILLY,2004,2004-06-14,166,2000.0,1,Lightning,2453263.5,259.0,1230.0,10378.0,G,63.9818,-146.5445,6,OTHER FEDERAL,AK,,,,6
305615,305616,EDWARDSCR,2004,2004-06-14,166,2100.0,1,Lightning,2453297.5,293.0,1200.0,243900.0,G,65.5169,-143.1724,1,BLM,AK,,,,6
305616,305617,MUD LAKE,2004,2004-06-14,166,2255.0,1,Lightning,2453179.5,175.0,2100.0,5.0,B,66.2679,-147.0276,9,TRIBAL,AK,,,,6
305617,305618,DEER CREEK,2004,2004-06-15,167,815.0,1,Lightning,2453290.5,286.0,800.0,103092.0,G,64.898,-141.984,1,BLM,AK,,,,6
305618,305619,NATION RIV,2004,2004-06-15,167,953.0,1,Lightning,2453297.5,293.0,1150.0,66832.0,G,65.193,-141.524,3,NPS,AK,,,,6
305619,305620,PINGO,2004,2004-06-15,167,1140.0,1,Lightning,2453297.5,293.0,1150.0,403993.0,G,67.2071,-146.3702,9,TRIBAL,AK,,,,6
305620,305621,BLKCURRANT,2004,2004-06-15,167,1311.0,1,Lightning,2453219.5,215.0,1246.0,35.0,C,66.6036,-144.3334,4,FWS,AK,,,,6
305621,305622,WINTER TRAILL,2004,2004-06-15,167,1339.0,1,Lightning,2453297.5,293.0,1150.0,344833.0,G,66.9597,-145.346,4,FWS,AK,,,,6
305622,305623,FT HAMLIN,2004,2004-06-15,167,1416.0,1,Lightning,2453297.5,293.0,1150.0,97615.0,G,65.914,-149.4879,4,FWS,AK,,,,6
305623,305624,TWILIGHT C,2004,2004-06-15,167,1445.0,1,Lightning,2453174.5,170.0,1657.0,1.0,B,65.6237,-150.9845,1,BLM,AK,,,,6
305624,305625,AMERICAN S,2004,2004-06-15,167,1512.0,1,Lightning,2453219.5,215.0,1157.0,11728.0,G,64.5664,-141.3473,9,TRIBAL,AK,,,,6
305625,305626,GISHNA CRE,2004,2004-06-15,167,1532.0,1,Lightning,2453174.5,170.0,1707.0,3.0,B,65.537,-151.3884,1,BLM,AK,,,,6
305626,305627,CHICKEN 1,2004,2004-06-15,167,1540.0,1,Lightning,2453318.5,314.0,945.0,320155.0,G,64.0163,-142.0023,7,STATE,AK,,,,6
